Id	tvdbId	imdbId	seriesId	nameEn	nameRu	status	firstAired	network	seazons	lastEpisode	rating
1	80379	tt0898266	58053	The Big Bang Theory		Continuing	2007-09-24	CBS	12	256	8.8
